ZIP,sdi_score,quintile,lng,lat
17321,19,1,-76.44742,39.75406
17322,17,1,-76.53513,39.85548
17324,20,2,-77.22772,40.03616
17325,43,3,-77.22641,39.82762
17327,19,1,-76.75373,39.77934
17329,4,1,-76.85374,39.76295
17331,33,2,-76.98028,39.79085
17339,10,1,-76.88188,40.13438
17340,22,2,-77.11183,39.75566
17343,NA,NA,-77.32948,39.86863
17344,34,2,-77.01887,39.80535
17345,42,3,-76.72812,40.07929
17347,17,1,-76.68247,40.04927
17349,5,1,-76.68003,39.75536
17350,43,3,-77.07896,39.88918
17352,22,2,-76.50008,39.76199
17353,8,1,-77.38714,39.88741
17355,59,3,-76.696,39.75978
17356,33,2,-76.58366,39.89834
17360,11,1,-76.75377,39.85196
17361,12,1,-76.67702,39.76617
17362,11,1,-76.86872,39.85088
17363,14,1,-76.58504,39.76736
17364,33,2,-76.90049,39.92985
17365,15,1,-76.9392,40.05696
17366,40,3,-76.55585,39.93184
17368,43,3,-76.51966,39.98463
17370,15,1,-76.78124,40.1174
17371,25,2,-76.78797,39.90258
17372,39,2,-77.10633,40.00037
17401,99,5,-76.73359,39.95893
17402,31,2,-76.66045,39.95799
17403,72,4,-76.71277,39.92142
17404,53,3,-76.77217,40.00496
17406,26,2,-76.64249,40.01224
17407,7,1,-76.71244,39.8855
17408,23,2,-76.80203,39.93451
17501,29,2,-76.20532,40.15697
17502,31,2,-76.66732,40.10081
17505,67,4,-76.18999,40.05915
17507,28,2,-76.01624,40.19806
17508,2,1,-76.21394,40.12455
17509,58,3,-76.03073,39.90923
17512,48,3,-76.48558,40.04
17516,10,1,-76.38703,39.93773
17517,22,2,-76.13151,40.24402
17518,59,3,-76.25932,39.80519
17519,51,3,-76.02145,40.14278
17520,14,1,-76.34897,40.09813
17522,42,3,-76.17009,40.17499
17527,53,3,-75.99333,40.01495
17529,44,3,-76.10008,40.04036
17532,30,2,-76.2923,39.85731
17535,58,3,-76.03813,40.01224
17536,39,2,-76.07316,39.84345
17538,4,1,-76.41528,40.08804
17540,59,3,-76.1888,40.09877
17543,22,2,-76.30038,40.18217
17545,21,2,-76.42792,40.17307
17547,17,1,-76.58436,40.07056
17550,64,4,-76.58339,40.07492
17551,40,3,-76.37608,39.97911
17552,26,2,-76.51174,40.10935
17554,41,3,-76.42584,40.03923
17555,29,2,-75.96514,40.12075
17557,52,3,-76.07543,40.10328
17560,35,2,-76.22712,39.91117
17562,43,3,-76.09264,39.97636
17563,57,3,-76.18649,39.76404
17565,17,1,-76.32994,39.89191
17566,37,2,-76.1476,39.86924
17569,9,1,-76.09652,40.27043
17570,49,3,-76.57035,40.12574
17572,59,3,-76.15105,40.00937
17576,12,1,-76.19782,40.03561
17578,29,2,-76.16405,40.22397
17579,22,2,-76.18032,39.95938
17581,33,2,-76.05535,40.15617
17582,5,1,-76.44756,39.98928
17584,19,1,-76.26463,39.95981
17601,18,1,-76.31457,40.07296
17602,84,5,-76.24632,40.01486
17603,76,4,-76.35287,40.0127
17606,35,2,-76.30401,40.11174
17701,74,4,-76.88821,41.34206
17702,41,3,-77.07728,41.18215
17721,23,2,-77.31927,41.18155
17723,32,2,-77.45629,41.43125
17724,62,4,-76.80034,41.63827
17727,25,2,-77.47914,41.53904
17728,18,1,-77.08215,41.32546
17729,13,1,-77.74106,41.49798
17730,33,2,-76.87591,41.10677
17731,2,1,-76.57293,41.42713
17737,32,2,-76.68149,41.28673
17739,14,1,-77.40156,41.41289
17740,40,3,-77.26171,41.2342
17742,58,3,-76.5829,41.23919
17744,46,3,-77.16139,41.24397
17745,64,4,-77.48097,41.28589
17747,52,3,-77.31497,41.03847
17748,44,3,-77.35043,41.15147
17749,21,2,-76.81352,41.07232
17750,4,1,-77.47805,41.05517
17751,32,2,-77.53201,41.13086
17752,48,3,-76.92144,41.18244
17754,15,1,-76.88421,41.31108
17756,23,2,-76.73325,41.20841
17758,15,1,-76.55155,41.35234
17760,33,2,-77.66602,41.3966
17762,2,1,-76.70751,41.28326
17763,22,2,-76.91388,41.50999
17764,73,4,-77.82735,41.34316
17765,50,3,-76.97168,41.57591
17768,51,3,-76.7477,41.54632
17771,29,2,-77.04524,41.43137
17772,33,2,-76.71756,41.11832
17774,47,3,-76.5416,41.24782
17776,19,1,-77.31257,41.41704
17777,35,2,-76.82678,41.10332
17778,39,2,-77.96477,41.28532
17779,18,1,-77.38019,41.20551
17801,64,4,-76.75762,40.83669
17810,47,3,-77.02543,41.1123
17812,50,3,-77.23641,40.73626
17813,34,2,-77.1772,40.78505
17814,33,2,-76.3751,41.26885
17815,51,3,-76.43061,41.02216
17820,24,2,-76.40783,40.9011
17821,29,2,-76.63959,40.9917
17822,NA,NA,-76.60365,40.96861
17823,25,2,-76.72541,40.72099
17824,12,1,-76.49848,40.85652
17827,32,2,-76.96133,40.75482
17829,51,3,-77.15546,40.90057
17830,29,2,-76.79449,40.68791
17832,40,3,-76.45499,40.80554
17834,46,3,-76.46701,40.77982
17835,22,2,-77.19795,40.88365
17836,11,1,-76.60136,40.71446
17837,59,3,-76.94247,40.974850000000004
17840,34,2,-76.43291,40.77537
17841,36,2,-77.35888,40.72455
17842,33,2,-77.04329,40.80389
17844,43,3,-77.08747,40.95904
17845,38,2,-77.21628,40.88308
17846,23,2,-76.51681,41.14647
17847,55,3,-76.80612,41.00609
17850,69,4,-76.85847,40.9671
17851,60,4,-76.433,40.80255
17853,46,3,-77.01254,40.69212
17855,9,1,-76.97217,40.88735
17856,40,3,-76.9722,41.05636
17857,28,2,-76.76712,40.92789
17859,16,1,-76.39498,41.11821
17860,26,2,-76.63402,40.82685
17861,1,1,-77.0788,40.77361
17862,47,3,-77.05661,40.86069
17864,43,3,-76.90687,40.70294
17865,30,2,-76.78979,40.98688
17866,65,4,-76.55035,40.78866
17867,27,2,-76.69025,40.71464
17868,14,1,-76.63098,40.95536
17870,37,2,-76.8897,40.80992
17872,71,4,-76.61317,40.7677
17876,42,3,-76.82319,40.85571
17878,25,2,-76.32364,41.1721
17880,40,3,-77.12383,40.89109
17881,41,3,-76.68632,40.78098
17884,72,4,-76.67509,41.05201
17885,23,2,-77.28941,40.87042
17886,11,1,-76.87598,41.01847
17887,28,2,-76.8849,41.07508
17888,35,2,-76.37306,40.81931
17889,23,2,-76.9143,40.88228
17901,54,3,-76.25526,40.69364
17920,23,2,-76.32989,40.81328
17921,36,2,-76.35732,40.75422
17922,12,1,-76.11212,40.592
17923,60,4,-76.31871,40.66136
17925,78,4,-76.07047,40.75609
17929,46,3,-76.19273,40.63104
17930,48,3,-76.11529,40.70867
17931,57,3,-76.21638,40.78378
17933,5,1,-76.24244,40.60357
17934,62,4,-76.21205,40.79786
17935,53,3,-76.28,40.79417
17936,23,2,-76.33997,40.75048
17938,15,1,-76.50198,40.65558
17941,29,2,-76.61472,40.68614
17943,31,2,-76.37949,40.76161
17944,39,2,-76.28903,40.6605
17945,22,2,-76.37523,40.78458
17946,56,3,-76.2449,40.8123
17948,83,5,-76.14223,40.82485
17949,53,3,-76.23547,40.79624
17951,23,2,-76.24425,40.67919
17952,29,2,-76.05997,40.76434
17953,41,3,-76.09969,40.74728
17954,74,4,-76.25985,40.69047
17957,16,1,-76.51651,40.59359
17959,41,3,-76.15141,40.74224
17960,12,1,-75.94656,40.69932
17961,11,1,-76.05988,40.64713
17963,30,2,-76.39548,40.56133
17964,13,1,-76.49785,40.71415
17965,35,2,-76.16536,40.69919
17967,17,1,-76.20945,40.86047
17968,30,2,-76.62625,40.6417
17970,66,4,-76.19056,40.72072
17972,37,2,-76.21367,40.58199
17974,23,2,-76.23606,40.69592
17976,81,5,-76.21131,40.8204
17978,50,3,-76.65219,40.6165
17979,2,1,-76.20207,40.56729
17980,28,2,-76.62065,40.531
17981,65,4,-76.39523,40.63077
17982,49,3,-76.03827,40.76798
17983,21,2,-76.55027,40.64403
17985,21,2,-76.23729,40.91935
18011,13,1,-75.64395,40.47288
18013,31,2,-75.17114,40.85511
18014,30,2,-75.40923,40.7654
18015,78,4,-75.36786,40.5887
18017,39,2,-75.38739,40.66069
18018,63,4,-75.39538,40.62766
18020,9,1,-75.32692,40.67267
18030,35,2,-75.66336,40.80408
18031,7,1,-75.65361,40.554
18032,58,3,-75.46776,40.65694
18034,8,1,-75.41654,40.54182
18035,7,1,-75.54148,40.75053
18036,5,1,-75.38891,40.50925
18037,27,2,-75.54638,40.68203
18038,19,1,-75.48246,40.79574
18040,7,1,-75.22172,40.7459
18041,9,1,-75.51306,40.41742
18042,76,4,-75.22376,40.6497
18045,4,1,-75.27494,40.6919
18046,9,1,-75.56029,40.54803
18049,17,1,-75.50018,40.51912
18051,1,1,-75.66415,40.59409
18052,48,3,-75.50443,40.65668
18053,8,1,-75.70999,40.71802
18054,4,1,-75.43824,40.35321
18055,26,2,-75.29929,40.58794
18056,31,2,-75.54911,40.44798
18058,26,2,-75.49094,40.8922
18059,11,1,-75.53644,40.7233
18062,10,1,-75.57886,40.5035
18063,28,2,-75.18164,40.78229
18064,14,1,-75.31927,40.75755
18066,9,1,-75.74492,40.6635
18067,24,2,-75.47937,40.71792
18069,4,1,-75.616,40.626
18070,30,2,-75.53884,40.4317
18071,39,2,-75.57843,40.83098
18072,37,2,-75.25842,40.84548
18073,11,1,-75.47702,40.38378
18074,4,1,-75.51424,40.31971
18076,28,2,-75.48154,40.37382
18077,15,1,-75.24115,40.56603
18078,4,1,-75.62096,40.67181
18079,44,3,-75.65754,40.74415
18080,29,2,-75.63227,40.73618
18081,27,2,-75.28396,40.56236
18083,35,2,-75.2637,40.75494
18085,2,1,-75.25434,40.74174
18086,30,2,-75.54757,40.73867
18087,53,3,-75.59588,40.55398
18088,10,1,-75.5576,40.76578
18091,46,3,-75.32068,40.82656
18092,9,1,-75.51372,40.46844
18101,100,5,-75.4698,40.60301
18102,99,5,-75.47613,40.60792
18103,66,4,-75.48138,40.57223
18104,23,2,-75.54699,40.61122
18106,11,1,-75.59542,40.57472
18109,87,5,-75.44043,40.63673
18195,NA,NA,-75.62479,40.58427
18201,92,5,-75.95395,40.95198
18202,75,4,-76.0483,40.94874
18210,37,2,-75.59146,41.00057
18211,9,1,-75.82314,40.74315
18212,16,1,-75.71883,40.77292
18214,12,1,-76.08093,40.80667
18216,34,2,-75.90517,40.94212
18218,77,4,-75.91611,40.81974
18219,4,1,-76.05824,40.99105
18220,3,1,-76.07509,40.83958
18221,50,3,-75.919,41.00152
18222,16,1,-76.00097,41.03569
18223,51,3,-75.95011,40.98221
18224,52,3,-75.88728,41.02499
18225,16,1,-75.97111,40.98137
18229,39,2,-75.68247,40.93245
18230,60,4,-75.93077,40.9201
18231,51,3,-76.00446,40.90068
18232,74,4,-75.87939,40.83515
18234,39,2,-75.96468,40.99259
18235,29,2,-75.692,40.83603
18237,57,3,-76.02582,40.88591
18239,63,4,-75.98154,40.98962
18240,60,4,-75.84727,40.86279
18241,46,3,-76.16492,40.94439
18242,53,3,-76.12349,40.90606
18244,29,2,-75.66879,40.82361
18245,8,1,-76.03011,40.8528
18246,48,3,-76.195,40.95743
18248,34,2,-76.09448,40.90089
18249,4,1,-76.1206,40.98457
18250,31,2,-75.86145,40.81744
18252,57,3,-75.97893,40.77857
18254,16,1,-75.96563,40.91594
18255,19,1,-75.82996,40.93308
18256,19,1,-76.14752,40.94044
18301,57,3,-75.18316,41.03141
18302,27,2,-75.11783,41.09243
18321,53,3,-75.28754,41.01734
18322,32,2,-75.39714,40.9221
18323,1,1,-75.27264,41.19558
18324,55,3,-75.0001,41.14712
18325,21,2,-75.22268,41.22545
18326,20,2,-75.25186,41.15617
18327,47,3,-75.14665,40.98341
18328,36,2,-75.00633,41.22531
18330,9,1,-75.45285,40.96505
18331,61,4,-75.44076,40.90878
18332,37,2,-75.25968,41.0922
18333,40,3,-75.49104,40.89833
18334,34,2,-75.44298,41.07208
18335,16,1,-75.10455,41.06413
18336,40,3,-74.73674,41.37566
18337,18,1,-74.87342,41.33406
18340,7,1,-74.77503,41.42027
18342,57,3,-75.30485,41.17045
18343,19,1,-75.1058,40.89043
18344,70,4,-75.34442,41.11735
18346,21,2,-75.42752,41.14643
18347,45,3,-75.53664,41.15116
18349,1,1,-75.3682,41.0995
18350,16,1,-75.45633,41.11339
18351,51,3,-75.10063,40.92321
18353,22,2,-75.36953,40.89848
18354,20,2,-75.32831,40.92561
18355,31,2,-75.35553,41.07301
18356,2,1,-75.11192,41.01574
18357,10,1,-75.2191,41.22956
18360,51,3,-75.28562,40.97254
18370,11,1,-75.33771,41.08926
18371,7,1,-75.03658,41.15837
18372,22,2,-75.32512,41.04777
18403,26,2,-75.53529,41.50495
18405,29,2,-75.09509,41.59792
18407,61,4,-75.53026,41.59971
18411,5,1,-75.74295,41.45655
18413,58,3,-75.53258,41.64767
18414,7,1,-75.7427,41.53893
18415,18,1,-75.11315,41.74821
18417,21,2,-75.20122,41.80705
18419,28,2,-75.7994,41.57858
18420,48,3,-75.70589,41.60333
18421,50,3,-75.4691,41.66337
18424,26,2,-75.52234,41.24267
18425,17,1,-75.02206,41.42263
18426,20,2,-75.23577,41.32774
18428,18,1,-75.1253,41.42946
18430,16,1,-75.47779,41.7428
18431,52,3,-75.25531,41.62214
18433,25,2,-75.58452,41.57107
18434,52,3,-75.54823,41.46014
18435,4,1,-75.00661,41.49221
18436,15,1,-75.3959,41.43867
18437,29,2,-75.30345,41.86859
18438,17,1,-75.24499,41.43591
18439,27,2,-75.34735,41.82674
18441,27,2,-75.62565,41.65833
18443,1,1,-75.11059,41.66262
18444,12,1,-75.54667,41.33912
18445,29,2,-75.34751,41.2948
18446,32,2,-75.76044,41.64513
18447,34,2,-75.61684,41.5132
18451,8,1,-75.22023,41.39849
18452,35,2,-75.58951,41.48387
18453,32,2,-75.361,41.74971
18454,1,1,-75.42731,41.81963
18455,5,1,-75.35541,41.88467
18456,53,3,-75.3404,41.61843
18457,45,3,-75.05084,41.4696
18458,45,3,-74.91757,41.40916
18460,19,1,-75.34744,41.26719
18461,36,2,-75.32434,41.92774
18462,27,2,-75.42988,41.9049
18463,2,1,-75.37964,41.34825
18464,9,1,-75.17824,41.40181
18465,30,2,-75.51811,41.83654
18466,53,3,-75.37796,41.19709
18469,22,2,-75.14597,41.70352
18470,18,1,-75.53502,41.732
18471,1,1,-75.69807,41.5291
18472,34,2,-75.40002,41.58738
18473,58,3,-75.20821,41.52828
18503,70,4,-75.66767,41.41007
18504,64,4,-75.70581,41.42375
18505,83,5,-75.65109,41.38874
18507,31,2,-75.68016,41.35541
18508,80,5,-75.65827,41.45503
18509,66,4,-75.64321,41.43062
18510,78,4,-75.64376,41.40735
18512,45,3,-75.5912,41.42648
18517,59,3,-75.71461,41.39524
18518,53,3,-75.73963,41.37495
18519,52,3,-75.63062,41.46207
18602,22,2,-75.75526,41.18749
18603,55,3,-76.24591,41.08506
18610,57,3,-75.53226,41.05959
18612,18,1,-75.98207,41.35025
18614,29,2,-76.35768,41.48373
18615,29,2,-75.85752,41.45968
18616,26,2,-76.63954,41.51907
18617,87,5,-76.07707,41.17149
18618,27,2,-76.0313,41.37883
18619,22,2,-76.7195,41.43574
18621,20,2,-76.09129,41.25441
18622,64,4,-76.27348,41.20228
18623,40,3,-76.14768,41.67297
18624,7,1,-75.62088,41.05529
18625,21,2,-75.85027,41.51311
18626,6,1,-76.4635,41.41136
18628,26,2,-76.32047,41.41474
18629,22,2,-76.13365,41.52393
18630,50,3,-76.02698,41.66361
18631,20,2,-76.30233,41.03079
18632,45,3,-76.3764,41.46769
18634,72,4,-76.0218,41.18984
18635,31,2,-76.20598,41.02961
18636,27,2,-76.08859,41.41215
18640,52,3,-75.74024,41.29724
18641,49,3,-75.73007,41.33644
18642,22,2,-75.77681,41.35359
18643,40,3,-75.8344,41.36456
18644,31,2,-75.87753,41.33192
18651,70,4,-75.962,41.24748
18655,29,2,-76.19619,41.18327
18656,22,2,-76.20442,41.32703
18657,29,2,-75.95601,41.52712
18660,14,1,-76.06196,41.10195
18661,18,1,-75.75666,41.08435
18701,89,5,-75.88523,41.2433
18702,85,5,-75.76925,41.21406
18704,56,3,-75.89474,41.27676
18705,63,4,-75.84241,41.27156
18706,56,3,-75.91231,41.20432
18707,4,1,-75.9228,41.13325
18708,12,1,-75.95927,41.297
18709,78,4,-75.89674,41.28635
18801,23,2,-75.9437,41.82861
18810,47,3,-76.50181,41.93738
18812,10,1,-75.96822,41.97203
18814,17,1,-76.60121,41.78151
18816,8,1,-75.90966,41.73977
18817,50,3,-76.62075,41.87431
18818,32,2,-76.04843,41.91343
18821,47,3,-75.73466,41.98588
18822,57,3,-75.80116,41.9482
18823,52,3,-75.69168,41.77415
18824,51,3,-75.786,41.70422
18825,49,3,-75.599,41.82276
18826,9,1,-75.74276,41.7495
18828,86,5,-76.11245,41.79672
18829,39,2,-76.17088,41.8395
18830,25,2,-76.10904,41.95049
18831,42,3,-76.60832,41.89356
18832,31,2,-76.55639,41.67625
18833,48,3,-76.46515,41.59433
18834,27,2,-75.71189,41.84185
18837,33,2,-76.29122,41.91928
18840,34,2,-76.52968,41.97433
18842,37,2,-75.61652,41.75594
18843,4,1,-75.89416,41.80446
18844,25,2,-75.91351,41.69247
18845,19,1,-76.18454,41.78994
18846,24,2,-76.23929,41.60494
18847,54,3,-75.56893,41.93539
18848,59,3,-76.45615,41.75358
18850,22,2,-76.49126,41.85916
18851,28,2,-76.17992,41.93677
18853,22,2,-76.27534,41.71654
18854,16,1,-76.35472,41.79532
18901,17,1,-75.15026,40.30529
18902,1,1,-75.09855,40.35474
18912,1,1,-75.05852,40.32134
18913,9,1,-75.0545,40.37727
18914,2,1,-75.21046,40.28908
18915,1,1,-75.25628,40.27255
18917,49,3,-75.202,40.37088
18920,20,2,-75.09067,40.49264
18923,3,1,-75.16798,40.3532
18925,1,1,-75.05934,40.2851
18929,1,1,-75.07885,40.25674
18930,3,1,-75.2142,40.52926
18932,5,1,-75.25581,40.29457
18935,NA,NA,-75.39714,40.43444
18936,16,1,-75.23154,40.22993
18938,2,1,-74.99779,40.35126
18940,3,1,-74.9483,40.26349
18942,16,1,-75.16261,40.47167
18944,12,1,-75.23381,40.39252
18947,7,1,-75.1138,40.42677
18950,2,1,-75.06544,40.44709
18951,24,2,-75.33833,40.45294
18954,2,1,-75.00032,40.2224
18955,12,1,-75.3141,40.48469
18960,16,1,-75.32366,40.36376
18962,3,1,-75.27033,40.34462
18964,16,1,-75.33327,40.29759
18966,4,1,-75.00557,40.1879
18969,33,2,-75.37239,40.32644
18970,31,2,-75.38129,40.41212
18972,20,2,-75.11997,40.53395
18974,28,2,-75.07321,40.21675
18976,10,1,-75.14321,40.24676
18977,2,1,-74.87865,40.28655
18980,6,1,-75.01105,40.27276
19001,25,2,-75.12652,40.12624
19002,11,1,-75.21104,40.18386
19003,33,2,-75.29841,40.00217
19004,9,1,-75.22979,40.01362
19006,9,1,-75.06222,40.13323
19007,71,4,-74.85474,40.11483
19008,10,1,-75.36107,39.97425
19009,28,2,-75.06308,40.13775
19010,20,2,-75.3298,40.02362
19012,22,2,-75.10586,40.05966
19013,96,5,-75.37474,39.84529
19014,8,1,-75.4338,39.8637
19015,53,3,-75.39164,39.86811
19017,23,2,-75.46295,39.89078
19018,44,3,-75.29834,39.92312
19020,42,3,-74.93853,40.10453
19021,53,3,-74.89385,40.08874
19022,78,4,-75.33507,39.85862
19023,86,5,-75.267080000000007,39.91724
19025,7,1,-75.1632,40.14556
19026,33,2,-75.304,39.95035
19027,35,2,-75.12453,40.07347
19029,60,4,-75.29271,39.86345
19030,27,2,-74.83269,40.1812
19031,23,2,-75.21747,40.1083
19032,62,4,-75.277,39.88907
19033,13,1,-75.32892,39.89077
19034,4,1,-75.20953,40.13353
19035,7,1,-75.28126,40.04851
19036,39,2,-75.29323,39.90368
19038,10,1,-75.17214,40.10197
19040,18,1,-75.10624,40.17732
19041,18,1,-75.31747,40.00663
19043,30,2,-75.30891,39.90042
19044,18,1,-75.15253,40.18901
19046,18,1,-75.10558,40.10133
19047,16,1,-74.91062,40.18207
19050,55,3,-75.26355,39.93764
19053,14,1,-74.97918,40.15475
19054,27,2,-74.82016,40.17055
19055,17,1,-74.83881,40.14984
19056,24,2,-74.88534,40.15044
19057,35,2,-74.85718,40.14013
19060,1,1,-75.4921,39.85048
19061,60,4,-75.432,39.82741
19063,14,1,-75.41419,39.92248
19064,3,1,-75.33873,39.93214
19066,3,1,-75.2489,40.0022
19067,9,1,-74.80976,40.19595
19070,19,1,-75.32452,39.90628
19072,4,1,-75.25697,40.02419
19073,5,1,-75.4346,39.98093
19074,33,2,-75.29643,39.88642
19075,9,1,-75.18852,40.1136
19076,34,2,-75.30763,39.88586
19078,41,3,-75.32159,39.87328
19079,68,4,-75.26591,39.90238
19081,4,1,-75.34751,39.89864
19082,89,5,-75.27032,39.96043
19083,5,1,-75.31192,39.97715
19085,1,1,-75.34969,40.03759
19086,4,1,-75.37014,39.89094
19087,6,1,-75.40004,40.06172
19090,24,2,-75.12378,40.1484
19094,70,4,-75.3467,39.87499
19095,46,3,-75.15137,40.08588
19096,7,1,-75.27388,39.99813
19102,28,2,-75.16544,39.95301
19103,42,3,-75.17386,39.95303
19104,96,5,-75.19836,39.95891
19106,31,2,-75.14224,39.94589
19107,76,4,-75.15864,39.9518
19109,NA,NA,-75.16387,39.94958
19111,84,5,-75.08019,40.06065
19112,NA,NA,-75.16985,39.88999
19113,11,1,-75.27911,39.86679
19114,55,3,-75.00361,40.06743
19115,55,3,-75.04595,40.09094
19116,57,3,-75.01399,40.11655
19118,31,2,-75.21247,40.07233
19119,55,3,-75.19223,40.05303
19120,95,5,-75.11986,40.03417
19121,97,5,-75.17995,39.98231
19122,97,5,-75.14571,39.97767
19123,82,5,-75.14568,39.96399
19124,97,5,-75.09387,40.01728
19125,85,5,-75.12472,39.97611
19126,78,4,-75.13728,40.05516
19127,45,3,-75.22746,40.02854
19128,43,3,-75.23003,40.05003
19129,69,4,-75.18454,40.01338
19130,59,3,-75.17495,39.9676
19131,88,5,-75.21835,39.98865
19132,95,5,-75.17102,39.99649
19133,100,5,-75.14149,39.99238
19134,99,5,-75.10838,39.98953
19135,82,5,-75.04966,40.02192
19136,73,4,-75.01932,40.03973
19137,73,4,-75.074,39.99455
19138,83,5,-75.15947,40.05594
19139,95,5,-75.22964,39.96144
19140,99,5,-75.14512,40.01224
19141,96,5,-75.14541,40.03788
19142,96,5,-75.23375,39.92278
19143,91,5,-75.22664,39.94315
19144,94,5,-75.17523,40.03278
19145,82,5,-75.19194,39.91469
19146,79,4,-75.18398,39.93917
19147,58,3,-75.15468,39.93645
19148,86,5,-75.1514,39.91175
19149,85,5,-75.06544,40.03781
19150,60,4,-75.17165,40.07251
19151,78,4,-75.25616,39.97562
19152,66,4,-75.04663,40.06158
19153,78,4,-75.2343,39.88391
19154,28,2,-74.98159,40.0951
19301,10,1,-75.4809,40.0414
19310,43,3,-75.97038,39.93478
19311,33,2,-75.76887,39.82163
19312,1,1,-75.45083,40.0309
19316,5,1,-75.83804,40.05597
19317,1,1,-75.60244,39.85722
19319,6,1,-75.52319,39.92723
19320,50,3,-75.83069,39.97046
19330,9,1,-75.91695,39.87359
19333,17,1,-75.42331,40.04208
19335,8,1,-75.72045,40.02271
19341,16,1,-75.63814,40.04213
19342,10,1,-75.50243,39.90458
19343,3,1,-75.75461,40.10203
19344,48,3,-75.88338,40.08279
19345,28,2,-75.56955,40.02967
19348,32,2,-75.71763,39.86706
19350,4,1,-75.79528,39.76244
19352,11,1,-75.89054,39.78036
19355,6,1,-75.5302,40.0466
19358,90,5,-75.80659,39.96362
19362,26,2,-76.06576,39.75175
19363,58,3,-75.97279,39.7864
19365,32,2,-75.92766,39.9655
19367,46,3,-75.88395,39.96285
19372,12,1,-75.75972,39.99941
19373,6,1,-75.53255,39.90674
19374,87,5,-75.75267,39.83333
19375,33,2,-75.73993,39.8996
19380,11,1,-75.60358,39.98594
19382,17,1,-75.61475,39.92766
19383,2,1,-75.60155,39.94303
19390,20,2,-75.83962,39.83683
19401,87,5,-75.33143,40.13042
19403,12,1,-75.38034,40.14898
19405,58,3,-75.33497,40.09949
19406,23,2,-75.38402,40.09467
19422,6,1,-75.27858,40.15835
19425,1,1,-75.64476,40.10383
19426,4,1,-75.43734,40.18972
19428,34,2,-75.30317,40.08011
19435,1,1,-75.56518,40.32788
19436,35,2,-75.24842,40.20253
19437,4,1,-75.25274,40.18706
19438,5,1,-75.39554,40.27018
19440,20,2,-75.29102,40.285
19442,NA,NA,-75.57863,40.13233
19444,6,1,-75.25427,40.08686
19446,24,2,-75.30369,40.23068
19453,22,2,-75.50141,40.13886
19454,9,1,-75.24365,40.22303
19456,12,1,-75.45962,40.1367
19457,23,2,-75.58758,40.20512
19460,15,1,-75.5294,40.12674
19462,11,1,-75.28453,40.11542
19464,60,4,-75.616,40.25882
19465,9,1,-75.6727,40.19981
19468,18,1,-75.53137,40.20776
19472,28,2,-75.58189,40.34036
19473,8,1,-75.47363,40.25842
19474,8,1,-75.40507,40.22427
19475,27,2,-75.60042,40.17028
19477,6,1,-75.235830000000007,40.18447
19492,40,3,-75.50623,40.28817
19501,23,2,-76.05822,40.24314
19503,42,3,-75.5755,40.40808
19504,4,1,-75.58965,40.40699
19505,29,2,-75.62331,40.3795
19506,19,1,-76.12379,40.45873
19507,24,2,-76.28235,40.49268
19508,12,1,-75.83984,40.25913
19510,9,1,-75.88179,40.44551
19511,10,1,-75.74381,40.48473
19512,30,2,-75.67937,40.35
19518,11,1,-75.74981,40.27187
19520,9,1,-75.79959,40.15968
19522,17,1,-75.81676,40.44948
19523,1,1,-75.84974,40.20116
19525,2,1,-75.58591,40.30784
19526,40,3,-75.99802,40.5465
19529,21,2,-75.86158,40.63387
19530,46,3,-75.77675,40.54012
19533,19,1,-75.99021,40.42245
19534,26,2,-75.88111,40.57813
19535,1,1,-75.79537,40.3394
19536,40,3,-75.75891,40.48069
19538,12,1,-75.70023,40.54655
19539,15,1,-75.68823,40.49071
19540,15,1,-75.9658,40.23714
19541,28,2,-76.02597,40.47821
19543,19,1,-75.89635,40.1697
19544,1,1,-76.29619,40.41669
19545,2,1,-75.62977,40.3411
19547,9,1,-75.76644,40.38315
19549,42,3,-76.02672,40.58176
19550,87,5,-76.25055,40.45593
19551,12,1,-76.14213,40.35951
19554,37,2,-76.10377,40.51288
19555,30,2,-75.94993,40.49335
19559,44,3,-76.18661,40.49234
